,equity
2016-05-03,-1440.0
2016-05-04,-1440.0
2016-05-05,-1440.0
2016-05-06,-1440.0
2016-05-09,-1440.0
2016-05-10,-1440.0
2016-05-11,-1440.0
2016-05-12,-1440.0
2016-05-13,-1440.0
2016-05-16,-1440.0
2016-05-17,-1440.0
2016-05-18,-1440.0
2016-05-19,-1440.0
2016-05-20,-1440.0
2016-05-23,-1440.0
2016-05-24,-1440.0
2016-05-25,-1440.0
2016-05-26,-1440.0
2016-05-27,-1440.0
2016-05-31,-1440.0
2016-06-01,-1440.0
2016-06-02,-1440.0
2016-06-03,-1440.0
2016-06-06,-1440.0
2016-06-07,-1440.0
2016-06-08,-1440.0
2016-06-09,-1440.0
2016-06-10,-1440.0
2016-06-13,-1440.0
2016-06-14,-1440.0
2016-07-25,-1440.0
2016-07-26,-1440.0
2016-07-27,-1440.0
2016-07-28,-1440.0
2016-07-29,-1440.0
2016-08-01,-1440.0
2016-08-02,-1440.0
2016-08-03,-1440.0
2016-08-04,-1440.0
2016-08-05,-1440.0
2016-08-08,-1440.0
2016-08-09,-1440.0
2016-08-10,-1440.0
2016-08-11,-1440.0
2016-08-12,-1440.0
2016-08-15,-1440.0
2016-08-16,-1440.0
2016-08-17,-1440.0
2016-08-18,-1440.0
2016-08-19,-1440.0
2016-08-22,-1440.0
2016-08-23,-1440.0
2016-08-24,-1440.0
2016-08-25,-1440.0
2016-08-26,-1440.0
2016-08-29,-1440.0
2016-08-30,-1440.0
2016-08-31,-1440.0
2016-09-01,-1440.0
2016-09-02,-1440.0
2016-09-06,-1440.0
2016-09-07,-1440.0
2016-09-08,-1440.0
2016-09-09,-1440.0
2016-09-12,-1440.0
2016-09-13,-1440.0
2016-09-14,-1440.0
2016-09-15,-1440.0
2016-09-16,-1440.0
2016-09-19,-1445.0
2016-09-20,-1645.0
2016-10-24,-1660.0
2016-10-25,-1660.0
2016-10-26,-1665.0
2016-10-27,-1565.0
2016-10-28,-1115.0
2016-10-31,-970.0
2016-11-01,-970.0
2016-11-02,-970.0
2016-11-03,-970.0
2016-11-04,-975.0
2016-11-07,-825.0
2016-11-08,-3075.0
2016-11-09,-1580.0
2016-11-10,-1580.0
2016-11-14,-1580.0
2016-11-15,-1585.0
2016-11-16,-1985.0
2016-11-17,-1935.0
2016-11-18,-2285.0
2016-11-21,-2540.0
2016-11-22,-2540.0
2016-11-23,-2540.0
2016-11-25,-2545.0
2016-11-28,-2345.0
2016-11-29,-2450.0
2016-11-30,-2450.0
2016-12-01,-2450.0
2016-12-02,-2450.0
2016-12-05,-2450.0
2016-12-06,-2450.0
2016-12-07,-2450.0
2016-12-08,-2450.0
2016-12-09,-2450.0
2016-12-12,-2450.0
2016-12-13,-2450.0
2016-12-14,-2450.0
2016-12-15,-2450.0
2016-12-16,-2450.0
2016-12-19,-2450.0
2016-12-20,-2450.0
2017-01-18,-2450.0
2017-01-19,-2450.0
2017-01-20,-2450.0
2017-01-23,-2450.0
2017-01-24,-2450.0
2017-01-25,-2450.0
2017-01-26,-2450.0
2017-01-27,-2450.0
2017-01-30,-2450.0
2017-01-31,-2450.0
2017-02-01,-2450.0
2017-02-02,-2450.0
2017-02-03,-2450.0
2017-02-06,-2450.0
2017-02-07,-2450.0
2017-02-08,-2450.0
2017-02-09,-2450.0
2017-02-10,-2450.0
2017-02-13,-2450.0
2017-02-14,-2450.0
2017-02-15,-2450.0
2017-02-16,-2450.0
2017-02-17,-2450.0
2017-02-21,-2450.0
2017-02-22,-2450.0
2017-02-23,-2450.0
2017-02-24,-2450.0
2017-02-27,-2450.0
2017-02-28,-2450.0
2017-03-01,-2450.0
2017-03-02,-2450.0
2017-03-03,-2450.0
2017-03-06,-2450.0
2017-03-07,-2450.0
2017-03-08,-2450.0
2017-03-09,-2450.0
2017-03-10,-2450.0
2017-03-13,-2450.0
2017-03-14,-2450.0
2017-04-24,-2450.0
2017-04-25,-2450.0
2017-04-26,-2450.0
2017-04-27,-2450.0
2017-04-28,-2450.0
2017-05-01,-2450.0
2017-05-02,-2450.0
2017-05-03,-2450.0
2017-05-04,-2450.0
2017-05-05,-2450.0
2017-05-08,-2450.0
2017-05-09,-2450.0
2017-05-10,-2450.0
2017-05-11,-2450.0
2017-05-12,-2450.0
2017-05-15,-2450.0
2017-05-16,-2450.0
2017-05-17,-2455.0
2017-05-18,-1305.0
2017-05-19,-960.0
2017-05-22,-960.0
2017-05-23,-960.0
2017-05-24,-965.0
2017-05-25,-1465.0
2017-05-26,-1265.0
2017-05-30,-1420.0
2017-05-31,-1420.0
2017-06-01,-1425.0
2017-06-02,-1775.0
2017-06-05,-1725.0
2017-06-06,-1330.0
2017-06-07,-1330.0
2017-06-08,-1330.0
2017-06-09,-1335.0
2017-06-12,-985.0
2017-06-13,-1085.0
2017-06-14,-1390.0
2017-06-15,-1390.0
2017-06-16,-1395.0
2017-06-19,-1645.0
2017-06-20,-2045.0
2017-07-24,-1655.0
2017-07-25,-1810.0
2017-07-26,-1810.0
2017-07-27,-1810.0
2017-07-28,-1815.0
2017-07-31,-1865.0
2017-08-01,-2165.0
2017-08-02,-2270.0
2017-08-03,-2270.0
2017-08-04,-2275.0
2017-08-07,-2330.0
2017-08-08,-2330.0
2017-08-09,-2330.0
2017-08-10,-2330.0
2017-08-11,-2330.0
2017-08-14,-2335.0
2017-08-15,-3485.0
2017-08-16,-3485.0
2017-08-17,-3435.0
2017-08-18,-1740.0
2017-08-21,-1740.0
2017-08-22,-1740.0
2017-08-23,-1745.0
2017-08-24,-1595.0
2017-08-25,-1695.0
2017-08-28,-1950.0
2017-08-29,-1950.0
2017-08-30,-1950.0
2017-08-31,-1955.0
2017-09-01,-2455.0
2017-09-05,-1855.0
2017-09-06,-1860.0
2017-09-07,-1860.0
2017-09-08,-1860.0
2017-09-11,-1865.0
2017-09-12,-3015.0
2017-09-13,-3215.0
2017-09-14,-3470.0
2017-09-15,-3470.0
2017-09-18,-3470.0
2017-09-19,-3475.0
2017-10-24,-3835.0
2017-10-25,-3585.0
2017-10-26,-3540.0
2017-10-27,-3540.0
2017-10-30,-3540.0
2017-10-31,-3540.0
2017-11-01,-3540.0
2017-11-02,-3540.0
2017-11-03,-3540.0
2017-11-06,-3540.0
2017-11-07,-3540.0
2017-11-08,-3540.0
2017-11-09,-3540.0
2017-11-13,-3540.0
2017-11-14,-3540.0
2017-11-15,-3540.0
2017-11-16,-3540.0
2017-11-17,-3540.0
2017-11-20,-3540.0
2017-11-21,-3540.0
2017-11-22,-3540.0
2017-11-27,-3540.0
2017-11-28,-3540.0
2017-11-29,-3540.0
2017-11-30,-3540.0
2017-12-01,-3540.0
2017-12-04,-3540.0
2017-12-05,-3540.0
2017-12-06,-3540.0
2017-12-07,-3540.0
2017-12-08,-3540.0
2017-12-11,-3545.0
2017-12-12,-3995.0
2017-12-13,-3895.0
2017-12-14,-3950.0
2017-12-15,-3950.0
2017-12-18,-3950.0
2017-12-19,-3950.0
2018-01-23,-3950.0
2018-01-24,-3950.0
2018-01-25,-3950.0
2018-01-26,-3950.0
2018-01-29,-3950.0
2018-01-30,-3950.0
2018-01-31,-3950.0
2018-02-01,-3950.0
2018-02-02,-3950.0
2018-02-05,-3950.0
2018-02-06,-3950.0
2018-02-07,-3950.0
2018-02-08,-3950.0
2018-02-09,-3950.0
2018-02-12,-3955.0
2018-02-13,-3710.0
2018-02-14,-3710.0
2018-02-15,-3710.0
2018-02-16,-3715.0
2018-02-20,-2865.0
2018-02-21,-2565.0
2018-02-22,-2170.0
2018-02-23,-2170.0
2018-02-26,-2170.0
2018-02-27,-2175.0
2018-02-28,-1025.0
2018-03-01,-275.0
2018-03-02,1470.0
2018-03-05,1470.0
2018-03-06,1465.0
2018-03-07,2565.0
2018-03-08,1265.0
2018-03-09,610.0
2018-03-12,610.0
2018-03-13,610.0
2018-03-14,605.0
2018-03-15,805.0
2018-03-16,705.0
2018-03-19,350.0
2018-03-20,350.0
2018-04-24,350.0
2018-04-25,345.0
2018-04-26,445.0
2018-04-27,-155.0
2018-04-30,-360.0
2018-05-01,-360.0
2018-05-02,-365.0
2018-05-03,-215.0
2018-05-04,-115.0
2018-05-07,-570.0
2018-05-08,-570.0
2018-05-09,-570.0
2018-05-10,-575.0
2018-05-11,-975.0
2018-05-14,-1425.0
