,equity
2016-09-16,22005.0
2016-09-19,22002.0
2016-09-20,22139.5
2016-09-21,23164.5
2016-09-22,23914.5
2016-09-23,23286.5
2016-09-26,23283.5
2016-09-27,23896.0
2016-09-28,24458.5
2016-09-29,23708.5
2016-09-30,24646.0
2016-10-03,24055.5
2016-10-04,24052.5
2016-10-05,24540.0
2016-10-06,24590.0
2016-10-07,24290.0
2016-10-11,23390.0
2016-10-12,23602.5
2016-10-13,23240.0
2016-10-14,23427.5
2016-10-17,22949.5
2016-10-18,22949.5
2016-10-19,22949.5
2016-10-20,22949.5
2016-10-21,22949.5
2016-10-24,22949.5
2016-10-25,22949.5
2016-10-26,22949.5
2016-10-27,22949.5
2016-10-28,22949.5
2016-10-31,22949.5
2016-11-01,22949.5
2016-11-02,22949.5
2016-11-03,22949.5
2016-11-04,22949.5
2016-11-07,22949.5
2016-11-08,22949.5
2016-11-09,22949.5
2016-11-10,22949.5
2016-11-14,22949.5
2016-11-15,22949.5
2016-11-16,22949.5
2016-11-17,22949.5
2016-11-18,22949.5
2016-11-21,22946.5
2016-11-22,23334.0
2016-11-23,23346.5
2016-11-25,23821.5
2016-11-28,23259.0
2016-11-29,23346.5
2016-11-30,23384.0
2016-12-01,22621.5
2016-12-02,22821.5
2016-12-05,23396.5
2016-12-06,23709.0
2016-12-07,25184.0
2016-12-08,25584.0
2016-12-09,26146.5
2016-12-12,26071.5
2016-12-13,26996.5
2016-12-14,26215.5
2016-12-15,26490.5
2016-12-16,26053.0
2016-12-19,26315.5
2016-12-20,26765.5
2016-12-21,26590.5
2016-12-22,26265.5
2016-12-23,26378.0
2016-12-27,26740.5
2016-12-28,25728.0
2016-12-29,25690.5
2016-12-30,25053.0
2017-01-03,25925.0
2017-01-04,25925.0
2017-01-05,25925.0
2017-01-06,25925.0
2017-01-09,25922.0
2017-01-10,25947.0
2017-01-11,26059.5
2017-01-12,25872.0
2017-01-13,26159.5
2017-01-17,25659.5
2017-01-18,25959.5
2017-01-19,25484.5
2017-01-20,25822.0
2017-01-23,25734.5
2017-01-24,26459.5
2017-01-25,27334.5
2017-01-26,27222.0
2017-01-27,27022.0
2017-01-30,26309.5
2017-01-31,26334.5
2017-02-01,26434.5
2017-02-02,26422.0
